symbol,deposit_apy,hour
WETH,0.0020552768627018934,2021-02-28 05:00:00.000 UTC
WETH,0.0020710296605710677,2021-02-28 06:00:00.000 UTC
WETH,0.002066501109619533,2021-02-28 07:00:00.000 UTC
WETH,0.002073450724464045,2021-02-28 08:00:00.000 UTC
WETH,0.002089497839051326,2021-02-28 09:00:00.000 UTC
WETH,0.0020919807124295067,2021-02-28 10:00:00.000 UTC
WETH,0.0020910297123873734,2021-02-28 11:00:00.000 UTC
WETH,0.0020645877423381854,2021-02-28 12:00:00.000 UTC
WETH,0.0020443968903532395,2021-02-28 13:00:00.000 UTC
WETH,0.002030986622487241,2021-02-28 14:00:00.000 UTC
WETH,0.0019887129195149916,2021-02-28 15:00:00.000 UTC
WETH,0.0019617872640802364,2021-02-28 16:00:00.000 UTC
WETH,0.001961738225504181,2021-02-28 17:00:00.000 UTC
WETH,0.0020086733120125233,2021-02-28 18:00:00.000 UTC
WETH,0.002016903887905124,2021-02-28 19:00:00.000 UTC
WETH,0.002014554120715557,2021-02-28 20:00:00.000 UTC
WETH,0.001999803608704344,2021-02-28 21:00:00.000 UTC
WETH,0.0019885539415216173,2021-02-28 22:00:00.000 UTC
WETH,0.001991423300819374,2021-02-28 23:00:00.000 UTC
WETH,0.001969130742065002,2021-03-01 00:00:00.000 UTC
WETH,0.001990356876760835,2021-03-01 01:00:00.000 UTC
WETH,0.0020086263606652606,2021-03-01 02:00:00.000 UTC
WETH,0.0020129674626084507,2021-03-01 03:00:00.000 UTC
WETH,0.0019891352124365488,2021-03-01 04:00:00.000 UTC
WETH,0.001964907923321763,2021-03-01 05:00:00.000 UTC
WETH,0.0019711072212077437,2021-03-01 06:00:00.000 UTC
WETH,0.00197944023916426,2021-03-01 07:00:00.000 UTC
WETH,0.0019745094216374473,2021-03-01 08:00:00.000 UTC
WETH,0.001971465952891516,2021-03-01 09:00:00.000 UTC
WETH,0.0019715958234847114,2021-03-01 10:00:00.000 UTC
WETH,0.0019530247322097501,2021-03-01 11:00:00.000 UTC
WETH,0.0019634678660280036,2021-03-01 12:00:00.000 UTC
WETH,0.0019908388068523328,2021-03-01 13:00:00.000 UTC
